銀行コード,銀行名（漢字）,銀行名（カタカナ）,支店コード,支店名（漢字）,支店名（カタカナ）
4387,やさと農協,ヤサトノウキヨウ,007,園部,ソノベ
4394,新ひたち野農協,シンヒタチノノウキヨウ,001,本店,ホンテン
4394,新ひたち野農協,シンヒタチノノウキヨウ,003,小川,オガワ
4394,新ひたち野農協,シンヒタチノノウキヨウ,004,南台,ミナミダイ
4394,新ひたち野農協,シンヒタチノノウキヨウ,005,石岡,イシオカ
4394,新ひたち野農協,シンヒタチノノウキヨウ,008,美野里,ミノリ
4397,北つくば農協,キタツクバノウキヨウ,001,本店,ホンテン
4397,北つくば農協,キタツクバノウキヨウ,002,下館,シモダテ
4397,北つくば農協,キタツクバノウキヨウ,010,下館南,シモダテミナミ
4397,北つくば農協,キタツクバノウキヨウ,012,協和,キヨウワ
4397,北つくば農協,キタツクバノウキヨウ,015,大和,ヤマト
4397,北つくば農協,キタツクバノウキヨウ,018,真壁,マカベ
4397,北つくば農協,キタツクバノウキヨウ,022,明野,アケノ
4397,北つくば農協,キタツクバノウキヨウ,029,関城,セキジヨウ
4397,北つくば農協,キタツクバノウキヨウ,032,結城,ユウキ
4397,北つくば農協,キタツクバノウキヨウ,034,結城南,ユウキミナミ
4397,北つくば農協,キタツクバノウキヨウ,041,岩瀬,イワセ
4413,常総ひかり農協,ジヨウソウヒカリノウキヨウ,008,下妻,シモツマ
4413,常総ひかり農協,ジヨウソウヒカリノウキヨウ,010,八千代,ヤチヨ
4413,常総ひかり農協,ジヨウソウヒカリノウキヨウ,016,下妻千代川,シモツマチヨカワ
4413,常総ひかり農協,ジヨウソウヒカリノウキヨウ,020,石下,イシゲ
4413,常総ひかり農協,ジヨウソウヒカリノウキヨウ,025,水海道東,ミツカイドウヒガシ
4413,常総ひかり農協,ジヨウソウヒカリノウキヨウ,031,水海道西,ミツカイドウニシ
4413,常総ひかり農協,ジヨウソウヒカリノウキヨウ,100,本店,ホンテン
4422,茨城むつみ農協,イバラキムツミノウキヨウ,001,本店,ホンテン
4422,茨城むつみ農協,イバラキムツミノウキヨウ,005,境,サカイ
4422,茨城むつみ農協,イバラキムツミノウキヨウ,006,五霞,ゴカ
4422,茨城むつみ農協,イバラキムツミノウキヨウ,007,古河,コガ
4422,茨城むつみ農協,イバラキムツミノウキヨウ,013,総和,ソウワ
4422,茨城むつみ農協,イバラキムツミノウキヨウ,015,三和,サンワ
4422,茨城むつみ農協,イバラキムツミノウキヨウ,019,猿島中央,サシマチユウオウ
4425,岩井農協,イワイノウキヨウ,001,本店,ホンテン
4425,岩井農協,イワイノウキヨウ,002,岩井東,イワイヒガシ
4425,岩井農協,イワイノウキヨウ,005,岩井南,イワイミナミ
4425,岩井農協,イワイノウキヨウ,007,岩井西,イワイニシ
4425,岩井農協,イワイノウキヨウ,008,岩井北,イワイキタ
4445,宇都宮農協,ウツノミヤノウキヨウ,001,中央,チユウオウ
4445,宇都宮農協,ウツノミヤノウキヨウ,002,平石,ヒライシ
4445,宇都宮農協,ウツノミヤノウキヨウ,003,南部,ナンブ
4445,宇都宮農協,ウツノミヤノウキヨウ,005,城山,シロヤマ
4445,宇都宮農協,ウツノミヤノウキヨウ,006,北部,ホクブ
4445,宇都宮農協,ウツノミヤノウキヨウ,009,豊郷,トヨサト
4445,宇都宮農協,ウツノミヤノウキヨウ,010,清原,キヨハラ
4445,宇都宮農協,ウツノミヤノウキヨウ,012,姿川,スガタガワ
4445,宇都宮農協,ウツノミヤノウキヨウ,013,宝木出張所,タカラギ
4445,宇都宮農協,ウツノミヤノウキヨウ,017,上河内,カミカワチ
4445,宇都宮農協,ウツノミヤノウキヨウ,021,河内,カワチ
4445,宇都宮農協,ウツノミヤノウキヨウ,023,南河内,ミナミカワチ
4445,宇都宮農協,ウツノミヤノウキヨウ,024,上三川,カミノカワ
4445,宇都宮農協,ウツノミヤノウキヨウ,100,本所,ホンシヨ
4456,上都賀農協,カミツガノウキヨウ,001,鹿沼,カヌマ
4456,上都賀農協,カミツガノウキヨウ,004,南部中央,ナンブチユウオウ
4456,上都賀農協,カミツガノウキヨウ,013,西方,ニシカタ
4456,上都賀農協,カミツガノウキヨウ,015,粟野,アワノ
4456,上都賀農協,カミツガノウキヨウ,019,日光中央,ニツコウチユウオウ
4456,上都賀農協,カミツガノウキヨウ,100,本店,ホンテン
4463,はが野農協,ハガノノウキヨウ,001,真岡,モオカ
4463,はが野農協,ハガノノウキヨウ,005,二宮,ニノミヤ
4463,はが野農協,ハガノノウキヨウ,008,益子,マシコ
4463,はが野農協,ハガノノウキヨウ,011,茂木,モテギ
4463,はが野農協,ハガノノウキヨウ,015,市貝,イチカイ
4463,はが野農協,ハガノノウキヨウ,018,芳賀,ハガ
4463,はが野農協,ハガノノウキヨウ,100,本店,ホンテン
4478,下野農協,シモツケノウキヨウ,001,栃木東,トチギヒガシ
4478,下野農協,シモツケノウキヨウ,006,栃木西,トチギニシ
4478,下野農協,シモツケノウキヨウ,009,都賀,ツガ
4478,下野農協,シモツケノウキヨウ,011,壬生,ミブ
4478,下野農協,シモツケノウキヨウ,016,大平,オオヒラ
4478,下野農協,シモツケノウキヨウ,019,藤岡,フジオカ
4478,下野農協,シモツケノウキヨウ,023,岩舟,イワフネ
4478,下野農協,シモツケノウキヨウ,025,栃木駅前,トチギエキマエ
4478,下野農協,シモツケノウキヨウ,100,本店,ホンテン
4490,小山農協,オヤマノウキヨウ,001,大谷,オオヤ
4490,小山農協,オヤマノウキヨウ,003,間々田,ママダ
4490,小山農協,オヤマノウキヨウ,008,美田,ミタ
4490,小山農協,オヤマノウキヨウ,011,桑絹,クワキヌ
4490,小山農協,オヤマノウキヨウ,012,小山,オヤマ
4490,小山農協,オヤマノウキヨウ,014,下野,シモツケ
4490,小山農協,オヤマノウキヨウ,015,野木,ノギ
4490,小山農協,オヤマノウキヨウ,100,本店,ホンテン
4497,塩野谷農協,シオノヤノウキヨウ,001,矢板,ヤイタ
4497,塩野谷農協,シオノヤノウキヨウ,004,片岡,カタオカ
4497,塩野谷農協,シオノヤノウキヨウ,005,塩谷,シオヤ
4497,塩野谷農協,シオノヤノウキヨウ,008,氏家,ウジイエ
4497,塩野谷農協,シオノヤノウキヨウ,012,高根沢,タカネザワ
4497,塩野谷農協,シオノヤノウキヨウ,014,阿久津,アクツ
4497,塩野谷農協,シオノヤノウキヨウ,016,喜連川,キツレガワ
4497,塩野谷農協,シオノヤノウキヨウ,100,本店,ホンテン
4507,那須野農協,ナスノノウキヨウ,004,大田原南,オオタワラミナミ
4507,那須野農協,ナスノノウキヨウ,005,大田原北,オオタワラキタ
4507,那須野農協,ナスノノウキヨウ,007,西那須野,ニシナスノ
4507,那須野農協,ナスノノウキヨウ,009,塩原,シオバラ
4507,那須野農協,ナスノノウキヨウ,012,黒羽,クロバネ
4507,那須野農協,ナスノノウキヨウ,017,湯津上,ユヅカミ
4507,那須野農協,ナスノノウキヨウ,020,那須,ナス
4507,那須野農協,ナスノノウキヨウ,024,黒磯,クロイソ
4507,那須野農協,ナスノノウキヨウ,100,本店,ホンテン
4518,那須南農協,ナスミナミノウキヨウ,110,本店,ホンテン
4518,那須南農協,ナスミナミノウキヨウ,112,南那須,ミナミナス
4518,那須南農協,ナスミナミノウキヨウ,115,烏山,カラスヤマ
4518,那須南農協,ナスミナミノウキヨウ,121,馬頭,バトウ
4518,那須南農協,ナスミナミノウキヨウ,126,小川,オガワ
4523,佐野農協,サノノウキヨウ,002,佐野南,サノミナミ
4523,佐野農協,サノノウキヨウ,004,犬伏,イヌブシ
4523,佐野農協,サノノウキヨウ,005,佐野中央,サノチユウオウ
4523,佐野農協,サノノウキヨウ,006,旗川,ハタガワ
4523,佐野農協,サノノウキヨウ,007,赤見,アカミ
4523,佐野農協,サノノウキヨウ,008,吾妻,アヅマ
4523,佐野農協,サノノウキヨウ,011,田沼,タヌマ
4523,佐野農協,サノノウキヨウ,012,三好,ミヨシ
4523,佐野農協,サノノウキヨウ,014,愛村,アイソン
4523,佐野農協,サノノウキヨウ,016,葛生,クズウ
4523,佐野農協,サノノウキヨウ,017,常盤,トキワ
4523,佐野農協,サノノウキヨウ,100,本店,ホンテン
4533,足利市農協,アシカガシノウキヨウ,001,足利,アシカガ
4533,足利市農協,アシカガシノウキヨウ,002,東,ヒガシ
4533,足利市農協,アシカガシノウキヨウ,003,北,キタ
4533,足利市農協,アシカガシノウキヨウ,008,山辺,ヤマベ
4533,足利市農協,アシカガシノウキヨウ,009,南,ミナミ
4533,足利市農協,アシカガシノウキヨウ,012,西,ニシ
4533,足利市農協,アシカガシノウキヨウ,013,坂西,サカニシ
4533,足利市農協,アシカガシノウキヨウ,100,本店,ホンテン
4540,赤城橘農協,アカギタチバナノウキヨウ,001,本所,ホンシヨ
4540,赤城橘農協,アカギタチバナノウキヨウ,002,北橘,ホツキツ
4540,赤城橘農協,アカギタチバナノウキヨウ,005,赤城,アカギ
4544,前橋市農協,マエバシシノウキヨウ,001,本所,ホンシヨ
4544,前橋市農協,マエバシシノウキヨウ,004,中央,チユウオウ
4544,前橋市農協,マエバシシノウキヨウ,005,前橋,マエバシ
4544,前橋市農協,マエバシシノウキヨウ,007,南部,ナンブ
4544,前橋市農協,マエバシシノウキヨウ,010,南橘,ナンキツ
4544,前橋市農協,マエバシシノウキヨウ,012,桂萱,カイガヤ
4544,前橋市農協,マエバシシノウキヨウ,014,西部,セイブ
4544,前橋市農協,マエバシシノウキヨウ,017,北部,ホクブ
4544,前橋市農協,マエバシシノウキヨウ,021,大胡,オオゴ
4544,前橋市農協,マエバシシノウキヨウ,022,宮城,ミヤギ
4544,前橋市農協,マエバシシノウキヨウ,023,粕川,カスカワ
4544,前橋市農協,マエバシシノウキヨウ,025,ＪＡビル,ジエイエイビル
4563,高崎市農協,タカサキシノウキヨウ,001,本店,ホンテン
4563,高崎市農協,タカサキシノウキヨウ,002,片岡,カタオカ
4563,高崎市農協,タカサキシノウキヨウ,003,高崎南,タカサキミナミ
4563,高崎市農協,タカサキシノウキヨウ,004,高崎北,タカサキキタ
4563,高崎市農協,タカサキシノウキヨウ,005,高崎中央,タカサキチユウオウ
4563,高崎市農協,タカサキシノウキヨウ,006,西部,セイブ
4563,高崎市農協,タカサキシノウキヨウ,008,大類,オオルイ
4563,高崎市農協,タカサキシノウキヨウ,013,高崎東,タカサキヒガシ
4563,高崎市農協,タカサキシノウキヨウ,017,中川,ナカガワ
4567,はぐくみ農協,ハグクミノウキヨウ,001,本店,ホンテン
4567,はぐくみ農協,ハグクミノウキヨウ,002,榛名,ハルナ
4567,はぐくみ農協,ハグクミノウキヨウ,006,倉渕,クラブチ
4567,はぐくみ農協,ハグクミノウキヨウ,011,群馬,グンマ
4593,北群渋川農協,キタグンシブカワノウキヨウ,001,本店,ホンテン
4593,北群渋川農協,キタグンシブカワノウキヨウ,002,北,キタ
4593,北群渋川農協,キタグンシブカワノウキヨウ,007,榛東出張所,シントウ
4593,北群渋川農協,キタグンシブカワノウキヨウ,010,南,ミナミ
4593,北群渋川農協,キタグンシブカワノウキヨウ,014,中央,チユウオウ
4594,多野藤岡農協,タノフジオカノウキヨウ,001,本店,ホンテン
4594,多野藤岡農協,タノフジオカノウキヨウ,003,神流,カンナ
4594,多野藤岡農協,タノフジオカノウキヨウ,006,藤岡南,フジオカミナミ
4594,多野藤岡農協,タノフジオカノウキヨウ,013,藤岡中央,フジオカチユウオウ
4594,多野藤岡農協,タノフジオカノウキヨウ,014,吉井,ヨシイ
4594,多野藤岡農協,タノフジオカノウキヨウ,019,万場,マンバ
4608,甘楽富岡農協,カンラトミオカノウキヨウ,001,富岡中央,トミオカチユウオウ
4608,甘楽富岡農協,カンラトミオカノウキヨウ,003,富岡西,トミオカニシ
4608,甘楽富岡農協,カンラトミオカノウキヨウ,007,富岡南,トミオカミナミ
4608,甘楽富岡農協,カンラトミオカノウキヨウ,010,本所,ホンシヨ
4608,甘楽富岡農協,カンラトミオカノウキヨウ,012,妙義,ミヨウギ
4608,甘楽富岡農協,カンラトミオカノウキヨウ,017,下仁田,シモニタ
4608,甘楽富岡農協,カンラトミオカノウキヨウ,022,甘楽,カンラ
4613,碓氷安中農協,ウスイアンナカノウキヨウ,001,本所,ホンシヨ
4613,碓氷安中農協,ウスイアンナカノウキヨウ,003,東部,トウブ
4613,碓氷安中農協,ウスイアンナカノウキヨウ,009,西部,セイブ
4626,あがつま農協,アガツマノウキヨウ,001,本店,ホンテン
4626,あがつま農協,アガツマノウキヨウ,003,東吾妻,ヒガシアガツマ
4626,あがつま農協,アガツマノウキヨウ,007,中之条,ナカノジヨウ
4626,あがつま農協,アガツマノウキヨウ,010,高山,タカヤマ
4626,あがつま農協,アガツマノウキヨウ,012,長野原,ナガノハラ
4628,嬬恋村農協,ツマゴイムラノウキヨウ,001,本所,ホンシヨ
4628,嬬恋村農協,ツマゴイムラノウキヨウ,002,田代,タシロ
4628,嬬恋村農協,ツマゴイムラノウキヨウ,005,三原,ミハラ
